applicant_id,score
"1446","4.45"
"1447","2.9"
"1448","2.85"
"1449","4.56"
"1450","9.95"
"1451","8.48"
"1452","1.64"
"1453","0.31"
"1454","8.71"
"1455","0.12"
"1456","1.03"
"1457","7.9"
"1458","6.04"
"1459","1.69"
"1460","5.32"
"1461","1.85"
"1462","1.36"
"1463","3.7"
"1464","5.75"
"1465","8.08"
"1466","0.22"
"1467","6.25"
"1468","0.58"
"1469","9.81"
"1470","7.14"
"1471","3.43"
"1472","5.96"
"1473","6.72"
"1474","9.64"
"1475","5.2"
"1476","1.56"
"1477","1.68"
"1478","3.33"
"1479","3.26"
"1480","9.72"
"1481","8.56"
"1482","4.1"
"1483","0.7"
"1484","9.42"
"1485","0.85"
"1486","8.55"
"1487","2.05"
"1488","4.17"
"1489","1.02"
"1490","7.62"
"1491","6.06"
"1492","9.94"
"1493","5.28"
"1494","8.37"
"1495","0.68"
"1496","9.08"
"1497","8.33"
"1498","2.79"
"1499","9.29"
"1500","2.6"
"1501","8.34"
"1502","2.37"
"1503","4.29"
"1504","1.37"
"1505","0.28"
"1506","1.26"
"1507","3.23"
"1508","1.47"
"1509","4.65"
"1510","4.3"
"1511","3.81"
"1512","8.84"
"1513","6.36"
"1514","7.56"
"1515","0.58"
"1516","8.32"
"1517","7.56"
"1518","4.64"
"1519","9.18"
"1520","9.99"
"1521","1.64"
"1522","9.08"
"1523","4.6"
"1524","8.58"
"1525","6.87"
"1526","1.24"
"1527","0.73"
"1528","4.27"
"1529","7.42"
"1530","8.3"
"1531","8.15"
"1532","0.7"
"1533","2.52"
"1534","7.93"
"1535","5.75"
"1536","2.66"
"1537","6.18"
"1538","9.83"
"1539","0.14"
"1540","9.44"
"1541","2.14"
"1542","9.18"
"1543","5.12"
"1544","6.74"
"1545","3.05"
"1546","8.49"
"1547","6.46"
"1548","3.52"
"1549","6.0"
"1550","3.72"
"1551","5.57"
"1552","5.82"
"1553","6.34"
"1554","1.29"
"1555","4.57"
"1556","1.95"
"1557","3.33"
"1558","4.43"
"1559","7.28"
"1560","4.99"
"1561","9.89"
"1562","9.24"
"1563","4.56"
"1564","1.57"
"1565","4.47"
"1566","6.87"
"1567","1.26"
"1568","9.19"
"1569","0.03"
"1570","0.98"
"1571","7.32"
"1572","1.71"
"1573","3.74"
"1574","3.15"
"1575","2.9"
"1576","9.0"
"1577","6.19"
"1578","8.93"
"1579","8.52"
"1580","2.94"
"1581","0.19"
"1582","2.29"
"1583","6.69"
"1584","9.39"
"1585","0.32"
"1586","1.37"
"1587","8.92"
"1588","8.51"
"1589","6.49"
"1590","9.31"
"1591","7.58"
"1592","9.13"
"1593","9.69"
"1594","4.6"
"1595","3.99"
"1596","7.99"
"1597","5.51"
"1598","9.86"
"1599","5.04"
"1600","6.24"
"1601","4.18"
"1602","6.23"
"1603","8.52"
"1604","0.46"
"1605","0.89"
"1606","6.32"
"1607","8.5"
"1608","7.42"
"1609","6.3"
"1610","5.16"
"1611","0.43"
"1612","9.34"
"1613","8.87"
"1614","2.01"
"1615","7.43"
"1616","6.23"
"1617","2.38"
"1618","4.51"
"1619","0.14"
"1620","3.91"
"1621","0.84"
"1622","5.47"
"1623","3.65"
"1624","3.57"
"1625","0.12"
"1626","4.45"
"1627","6.44"
"1628","6.22"
"1629","0.63"
"1630","9.34"
"1631","8.05"
"1632","6.81"
"1633","9.46"
"1634","2.82"
"1635","3.75"
"1636","6.55"
"1637","0.6"
"1638","7.9"
"1639","2.77"
"1640","7.0"
"1641","1.89"
"1642","6.49"
"1643","6.73"
"1644","1.9"
"1645","1.9"
"1646","6.52"
"1647","8.95"
"1648","8.64"
"1649","8.17"
"1650","1.58"
"1651","1.35"
"1652","8.5"
"1653","7.47"
"1654","2.28"
"1655","0.62"
"1656","1.35"
"1657","9.79"
"1658","3.06"
"1659","4.52"
"1660","7.05"
"1661","5.0"
"1662","8.03"
"1663","1.72"
